epoch,train_loss,eval_loss,eval_top1,eval_top5
45,0.8362226971159024,0.5097401762665285,84.23914938174164,99.95119400383476

46,0.8369610262036856,0.5044636827936899,84.42042879606969,99.95816628900123

47,0.8342476481837886,0.5010630245977149,84.56336064198217,99.96165243158445

48,0.8358256694461618,0.49602995937826827,84.8527104763904,99.95816628900123

49,0.824983444730086,0.4894660831297734,85.1281157404657,99.96165243158445

50,0.8153810517064163,0.48222495589352704,85.42792400262363,99.96165243158445

51,0.8150781456248036,0.47524976283701453,85.7765382609468,99.95119400383476

52,0.8091697400169713,0.4673105386433045,86.11818023410349,99.95468014641799

53,0.809770109564332,0.45945926771380874,86.45284992209373,99.95816628900123

54,0.8154629672145737,0.4533493467910335,86.64458776417148,99.96862471675091

55,0.8050641348319394,0.446828006414954,86.83632560624922,99.96862471675091

56,0.8056100813804993,0.4410993658236059,87.06292487415928,99.96862471675091

57,0.799800780568538,0.43465105389725855,87.45337284348122,99.97211085933415

58,0.7952945341489145,0.42762159125323246,87.67299982622481,99.97559700191738

59,0.7875895697091307,0.42212457632444994,88.0251002271312,99.97211085933415

60,0.7988662364826139,0.41792470215140726,88.10528150654554,99.97559700191738

61,0.7872317040538681,0.4119790491387469,88.35279762995499,99.98256928708385

62,0.7808494846270021,0.4040571983010798,88.6177444662806,99.9790831445006

63,0.775454280266006,0.3973713171363646,88.95241415427083,99.97559700191738

64,0.7920169336388686,0.3914252511160869,89.2905699848443,99.97559700191738

65,0.7704380366152951,0.3853146381451524,89.59037824647028,99.98256928708385

66,0.7797489875229076,0.37987512480470803,89.82743594213004,99.98605542966708

67,0.7817587796931288,0.37350792245715675,90.12724420428796,99.98256928708385

68,0.7735224433376321,0.3678977480962423,90.16210563012027,99.98605542966708

69,0.7655255261010357,0.3609664126282601,90.50723374639215,99.98605542966708

70,0.7753273789837424,0.35555931103755234,90.69897158846989,99.98256928708385

71,0.7617290452388781,0.35014311239936324,90.99180756546134,99.9895415722503

72,0.7577663877579782,0.3449467051989196,91.1626285520397,99.99302771483353

73,0.7461023624387703,0.3382066575210643,91.45546452903116,99.99302771483353

74,0.7483086757794288,0.3310389222304165,91.75527279118909,99.99302771483353

75,0.7509961532362338,0.32253306178145236,91.99233048684883,99.99651385741677

76,0.7555312527443415,0.31665521815291925,92.22590203992536,100.0

77,0.7487316091677972,0.3102162826886176,92.51873801691681,100.0

78,0.7441966308314087,0.3033831378942752,92.7488234274101,100.0

79,0.7322671503726659,0.2969192424327712,93.01028412115248,100.0

80,0.7303930500888133,0.2898047584639685,93.14275753931528,100.0

81,0.7242064680072612,0.28496783295091443,93.38678751960956,100.0

82,0.7196638903946483,0.27794475997078183,93.64127592818546,100.0

83,0.7289528038984697,0.27053786663668733,93.93062576259369,100.0

84,0.7154555337037891,0.2643543627004663,94.13630817500436,100.0

85,0.7105476416015465,0.2581405965775298,94.2687815936991,100.0

86,0.7197528401323195,0.2525221000327629,94.57556214102348,100.0

87,0.7053237332397008,0.24609218387614046,94.7533554127683,100.0

88,0.7180976169516465,0.2401732252732488,95.02527453372844,100.0

89,0.6948544556341533,0.23494277719797232,95.22747080355586,100.0

90,0.7139575617121798,0.2304054270592772,95.38434721980128,100.0

91,0.7066745639645627,0.22579762024062425,95.53425135088025,100.0

92,0.70092896244023,0.21986275560256494,95.68764162454245,100.0

93,0.687265424007949,0.2122425634113311,95.87589332403695,100.0

94,0.7039364337355697,0.20680998332723158,96.00488059961653,100.0

95,0.6906598622278709,0.20159616571459357,96.14432630294579,100.0

96,0.6756209490953812,0.19594870851045132,96.26982743594213,100.0

97,0.6732415985981268,0.19027108105738155,96.44762070768695,100.0

98,0.6685674701418195,0.18426534220958102,96.58358026843298,100.0

99,0.678304679592007,0.17873630110010133,96.76834582534426,100.0

100,0.6780866800774155,0.17390706434122555,96.91824995642322,100.0

101,0.6480953422807423,0.16827794108991115,97.07861251525188,100.0

102,0.6705181894857171,0.16465041218041407,97.19365522049851,99.99651385741677

103,0.6646943656128964,0.16107352346315634,97.32961478124456,99.99651385741677

104,0.6674555203145636,0.15677998791415818,97.39236534774273,99.99651385741677

105,0.6556794569727832,0.15232192150630278,97.45162977165766,100.0

106,0.6542997039921049,0.14801700919300334,97.53878333623845,100.0

107,0.6588655238904592,0.14426446021433043,97.60502004531985,100.0

108,0.6404384641375925,0.14061649253590922,97.72703503573297,100.0

109,0.6377622635170285,0.13736032179881622,97.80721631514729,100.0

110,0.6329654693670038,0.13345699921725665,97.90831445006101,100.0

111,0.6418345964713288,0.12790838749015973,97.98849572947533,100.0

112,0.6365213705160256,0.12450886414585519,98.10005229213874,100.0

113,0.6387783893816439,0.12151400396103293,98.19766428446924,100.0

114,0.6347977735567838,0.11730172420016342,98.29527627679973,100.0

115,0.6222187539678998,0.11355887791383748,98.36499912846435,100.0

116,0.6280769403425178,0.10939668023087706,98.44866655046191,100.0

117,0.6294926055707037,0.10661625983841239,98.53930625762594,100.0

118,0.6179155642000426,0.1030395672290203,98.64389053512289,100.0

119,0.6254719969583675,0.10092743300394988,98.68223810353844,100.0

120,0.609377831835965,0.09757569298587762,98.75893324036953,100.0

121,0.6194340956863016,0.09519732716664249,98.81819766428447,100.0

122,0.6085408124740103,0.09303684472688373,98.8321422346174,100.0

123,0.6365054682662178,0.09181912505652783,98.89140665853233,100.0

124,0.6093907192948141,0.08941848607971181,98.9436987972808,100.0

125,0.5975071216068629,0.08630589480380839,98.9750740805299,100.0

126,0.6063174672474686,0.08481076112309566,99.01690779152868,100.0

127,0.600686854666232,0.08236767302416766,99.0761722154436,100.0

128,0.5960480207078425,0.08002080563202575,99.10057521352623,100.0

129,0.6171746502015074,0.07892657258334046,99.11103364127592,100.0

130,0.6000263697600791,0.07794299409519417,99.12149206902562,100.0

131,0.5983042425110138,0.07645068348755357,99.15983963744117,100.0

132,0.5989380654479776,0.07487109360798573,99.19121492069026,100.0

133,0.5967936811835638,0.07321539562090346,99.20864563360641,100.0

134,0.5918783793625023,0.07237249306746117,99.2191040613561,100.0

135,0.5972794673954402,0.07115672743667086,99.23304863168903,100.0

136,0.6011099308463079,0.07031171559168654,99.2504793446052,100.0

137,0.5808008802705444,0.06904505182110215,99.28185462785427,100.0

138,0.5878751089330763,0.06752282628750259,99.29928534077044,100.0

139,0.5899164596755456,0.0667133122773155,99.31322991110336,100.0

140,0.5811742765446459,0.06524055356006236,99.33414676660276,100.0

141,0.5882055689539162,0.06459776169890094,99.33414676660276,100.0

142,0.5841581961472652,0.06426214426216949,99.32717448143629,100.0

143,0.5905458468311865,0.06410266991249512,99.34809133693568,100.0

144,0.598842849281417,0.06376664512452268,99.35157747951891,100.0

145,0.5941343771909098,0.06366453934639447,99.36900819243507,100.0

146,0.589939720230177,0.0631073497732199,99.37946662018477,100.0

147,0.6010656400217808,0.0631294548499817,99.37946662018477,100.0

148,0.5864858044328035,0.0628509022886054,99.36900819243507,100.0

149,0.5940238131110424,0.06284103607104664,99.3724943350183,100.0

150,0.5972030347579026,0.06309148021849482,99.40038347568415,100.0

151,0.5814121388663936,0.062324949875389564,99.4038696182674,100.0

152,0.6002430394458186,0.062247429280812124,99.4038696182674,100.0

153,0.5938275432812848,0.06215226012958203,99.382952762768,100.0

154,0.591343594382384,0.062253915150538644,99.39689733310092,100.0

155,0.5707109915674664,0.06124496060568519,99.41084190343385,100.0

156,0.5664192776561582,0.06063880573286736,99.43524490151647,100.0

157,0.5737921166000888,0.05977631981319172,99.45267561443264,100.0

158,0.5828011462082421,0.05949325207533197,99.46662018476556,100.0

159,0.5922643907002306,0.0592411730656326,99.44570332926617,100.0

